"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ADAMTS5",-1.04320233225297,2.09059872870898,-1.06396169389963,0.308237978754717,1,-4.59261957306335
"ADAMTS6",0.252422846315613,0.170596383025696,0.73719644735705,0.475136919038887,1,-4.60714799754478
"ADAMTS7",1.43355944199259,0.544256358144401,2.164810562008,0.0512155579073547,1,-4.52621514520482
"ADAMTS8",-0.186701162235172,0.890531222779956,-0.207712547466178,0.838928429432735,1,-4.62058324762877
"ADAMTS9",1.39620030555598,2.96230486350407,1.58010044332546,0.14000631453704,1,-4.56336378857085
"ADAMTSL1",0.131745109854093,0.56932430157394,0.253895979169653,0.803863710382977,1,-4.6199886758028
"ADAMTSL2",0.244332576306318,2.92355046930543,0.278930574305442,0.78503547758674,1,-4.61961768946291
"ADAMTSL3",0.360195323752072,1.60660287159473,0.291505629130409,0.775630391052087,1,-4.61941851600333
"ADAMTSL4",-0.0632507191466702,0.382559662836386,-0.138768428206137,0.891929210742105,1,-4.62125190750507
"ADAMTSL5",-0.494381536795673,2.03519338734242,-0.600137570177251,0.559550834458067,1,-4.61194732724911
"ADAR",-0.0550096667705081,8.47843953460231,-0.161393839883239,0.874462201092499,1,-4.621061545286
"ADARB1",-0.451615138276151,4.30356852999178,-0.716655337464487,0.487268400555377,1,-4.6079206185925
"ADARB2",0.633452568438385,0.894078813694677,0.738175891151281,0.474563167435393,1,-4.60711070277478
"ADAT1",-0.247372916833583,7.07574782740158,-0.738839815654973,0.474174489249658,1,-4.60708539879136
"ADAT3",0.422637966080017,6.04474591978053,1.24630181615915,0.236378588834669,1,-4.58297620350488
"ADC",-0.0518887911708072,5.09681809970645,-0.113506424413332,0.911501445169856,1,-4.62143073410815
"ADCK1",-0.849768582732542,5.58525282242396,-1.70801271113306,0.113286986451956,1,-4.55540164855325
"ADCK2",0.107192782317245,8.1677885572651,0.393962780926068,0.700502932749108,1,-4.61748054310054
"ADCK4",0.192718396299337,7.23514463135439,0.532086528868604,0.604354629633385,1,-4.61400634195383
"ADCK5",-0.533819054711196,4.78381322449454,-0.779472642138383,0.450765132413157,1,-4.60550117103584
"ADCY1",-0.632365073129476,1.6747130081575,-0.896736902079871,0.387453735782301,1,-4.60055279766638
"ADCY2",0.0932283169956912,2.8606623218381,0.147752731925351,0.884985615069976,1,-4.6211797274339
"ADCY3",-0.028729681033303,8.61903863847829,-0.0742771351292351,0.942010763712735,1,-4.62163767249175
"ADCY4",-0.538015508395749,3.09265882173643,-0.407298368536189,0.690943480276156,1,-4.61718759723676
"ADCY5",-0.432670922494615,0.375771608688857,-0.705644927171001,0.493848181551693,1,-4.60832720546628
"ADCY6",-0.0973241909286262,6.54584648902856,-0.22793891646792,0.823522170782037,1,-4.62033724533379
"ADCY7",-1.45080228315506,2.32703331842977,-1.77017300226088,0.102014860913154,1,-4.55147701061238
"ADCY8",-0.301521818164601,0.250495048936745,-0.799242996663615,0.439646347885338,1,-4.60470541425494
"ADCY9",-1.5184949234241,5.7291351865653,-2.01771250258962,0.0664950885087646,1,-4.53565224015388
"ADCYAP1",0.822759611011781,2.11652871060545,1.05918497481085,0.310320985584186,1,-4.59285917088072
"ADCYAP1R1",-1.95956208562679,1.91013289788879,-2.14963956664667,0.0526237520895651,1,-4.52718662177845
"ADD1",0.0717633589938313,9.91216301448824,0.21979654808253,0.829715314594574,1,-4.62043898101621
"ADD2",0.112624000187612,0.330411115949196,0.217583654456278,0.831400543225662,1,-4.62046600082711
"ADD3",0.210589818079611,7.78911228276502,0.909509908378879,0.380943365885837,1,-4.5999816618545
"ADFP",-0.889826495101448,5.48435829635133,-1.56149765177947,0.144317883636122,1,-4.564505991111
"ADH1A",-0.102536084338774,10.3810024116359,-0.256393286328099,0.801979512459558,1,-4.61995319922727
"ADH1B",0.0516825291987556,1.94506496958618,0.0458955592464687,0.964146619542536,1,-4.62173356708239
"ADH1C",-0.465996472745226,10.2688653131194,-1.07726908381127,0.302490045745934,1,-4.59194832065031
"ADH4",-1.25954906995295,1.27430326964268,-1.35091860653411,0.201585067291954,1,-4.57706019144854
"ADH5",-0.556602979157997,1.60601420288209,-0.589736932147747,0.566279607671812,1,-4.61227635749141
"ADH6",0.123672347554449,3.91043037686268,0.0962146405231196,0.924934462430862,1,-4.62153257529515
"ADH7",0.0877603118315314,11.2149131505881,0.15870360925613,0.876535660668681,1,-4.62108567164211
"ADHFE1",-0.351872778870905,6.06282487159459,-1.02284650617998,0.326510879157077,1,-4.59465804015991
"ADI1",-1.45806915688427,3.61079239762347,-1.48103594614111,0.164309109226433,1,-4.56939027173319
"ADIG",0.363933738810587,1.69778216570716,0.599241603440024,0.560128760332837,1,-4.6119758726884
"ADIPOQ",-1.26911518884918,1.53494873780843,-1.47063926260001,0.167056882757883,1,-4.57001415815331
"ADIPOR1",0.078228790711709,8.70728118632412,0.254778377598334,0.80319780025482,1,-4.61997617935026
"ADIPOR2",-0.159149716994041,7.89114771087985,-0.498302529665432,0.627256546488402,1,-4.6149448620399
"ADK",0.450970648781005,5.13702723409666,1.28072389748094,0.224433182565756,1,-4.58105726034732
"ADM",-0.0127120437562064,7.19878342878696,-0.0219076891973296,0.982880798809501,1,-4.62177931497415
"ADM2",-0.470756998039362,3.65884141797405,-0.44744549670728,0.662504143601856,1,-4.61625018290637
"ADNP",-0.577946558272129,5.72145465471166,-1.79180692902947,0.0983340967214202,1,-4.55010455455569
"ADNP2",-0.169228820532008,7.05011091913886,-0.680388625020471,0.509142369848824,1,-4.60923966994785
"ADO",-0.209529392148177,7.44313661263706,-0.711690457515437,0.490228764601879,1,-4.60810461575984
"ADORA1",1.46315877451086,0.912728108033463,1.97592776876038,0.0715538978655671,1,-4.53833503095714
"ADORA2A",0.660034011239806,4.88520619155164,1.1852274136649,0.258814186079152,1,-4.58630836448771
"ADORA2B",-0.129647181852667,7.82919337034673,-0.34288880419543,0.737599660538977,1,-4.6185163068457
"ADORA3",0.232318510930029,4.04652044660298,0.316884731206806,0.756763126635608,1,-4.61899057534118
"ADPGK",-0.192580601018878,6.97263733548849,-0.693719979844856,0.501034696060395,1,-4.60876155509418
"ADPRH",0.742839000514869,1.46054818215048,0.686396094726574,0.505479253415235,1,-4.60902519783256
"ADPRHL1",0.386017989843581,6.04310158349995,0.820751278010131,0.427753751514627,1,-4.60382157574131
"ADPRHL2",0.276772331872062,7.57195579880056,0.764880200829368,0.45908616826425,1,-4.60607811980278
"ADRA1A",0.316886767950754,0.30188594882462,0.801555564908059,0.4383574550294,1,-4.60461128499499
"ADRA1B",-1.5255988642286,2.2345895610969,-1.82863626815697,0.0923423136884833,1,-4.54776158693412
"ADRA1D",-2.02378312732694,2.36470746767105,-4.39616945200537,0.000866264191739542,1,-4.40979105427337
"ADRA2A",-1.27497980752675,3.44779623430411,-1.61191707653528,0.132891049882846,1,-4.56140015377101
"ADRA2B",-0.39327634828187,1.6463150922205,-0.352381363851288,0.730649026753554,1,-4.61833421225061
"ADRA2C",-0.769025134704311,0.723706412374417,-1.41898252605033,0.181292253536155,1,-4.57308683556003
"ADRB1",-0.445944770680857,1.59355209064549,-0.57206811596665,0.577810262945974,1,-4.61282355120078
"ADRB2",-0.182041265343905,7.30394328676423,-0.441915801172653,0.666390073960678,1,-4.6163842128033
"ADRB3",-0.376316080350059,1.28305622439685,-0.507422668522765,0.621032591147556,1,-4.61469706602368
"ADRBK1",0.383566980452625,0.514294973580933,0.768908423224777,0.456779493912583,1,-4.60591974346736
"ADRBK2",0.28543592273268,0.367556028637577,0.495283801987646,0.62932329641837,1,-4.61502596982906
"ADRM1",0.198556001551178,8.01490741631124,0.744194721898358,0.471046817304827,1,-4.60688061864994
"ADSL",0.148572482289468,9.17515719887304,0.669146981682786,0.516039071597904,1,-4.60963666583475
"ADSS",-0.186176820987258,9.74317633508067,-0.760774537579936,0.461444753337572,1,-4.60623883933636
"ADSSL1",0.319156799512883,6.13923004363075,0.730876060329134,0.478849678322769,1,-4.60738767063199
"AEBP1",1.18899162998776,3.15296717577049,0.663907434846704,0.519272119771984,1,-4.60981975601763
"AEBP2",-1.06461257934858,5.78592932982735,-1.95950331716539,0.0736379955339435,1,-4.53938905130779
"AES",0.37325212266205,10.1917973296408,1.16823057460089,0.26534605527802,1,-4.5872182569672
"AFAP1",-0.104381767348228,4.87857743735177,-0.318828884160569,0.755324356829705,1,-4.61895636677363
"AFAP1L1",-0.408973706243841,4.62239428525331,-0.963276117496691,0.354374375399382,1,-4.59751221396656
"AFAP1L2",-1.50488786147733,5.00118131314383,-1.72386889792181,0.110310861964451,1,-4.55440342873966
"AFAR3",0.447441646846198,0.828061613452504,0.653230171497512,0.52589688684594,1,-4.61018901357954
"AFARP1",-1.22366014134414,0.998425164537763,-2.01512076475488,0.0667989622225796,1,-4.53581867440757
"AFF1",-2.45711836776174,2.70729646610146,-2.87942298083038,0.0138154126711204,1,-4.48222605191973
"AFF2",1.39542526061858,1.38843568471272,2.24897047044099,0.0440285021562959,1,-4.52084023776445
"AFF3",0.237305245622515,0.670210016806,0.478916858923676,0.640585589405803,1,-4.61545778961776
"AFF4",-1.5623630711308,4.11701476927454,-1.28156618903636,0.224147088057056,1,-4.58100995278305
"AFG3L1",-1.3410032705359,3.30337123418164,-2.72399675428983,0.0184358357888914,1,-4.491384784718
"AFG3L2",0.39106837973686,8.69819721737967,1.45526837914328,0.17119057067809,1,-4.5709332664034
"AFM",-0.785542707688789,0.652604711002994,-0.792229326285268,0.443570356543242,1,-4.60498955594809
"AFMID",0.39883028141066,5.84756231235775,0.761195939745891,0.461202318569231,1,-4.60622237588528
"AFP",0.277371838093348,0.555584706468931,0.455145888802662,0.657109843627107,1,-4.61606094174484
"AFTPH",-0.0551178501341411,6.30798512368593,-0.201815542481695,0.843433598107139,1,-4.62065073003493
"AGA",-0.0545144245647809,7.43295914727855,-0.242512283323678,0.812468752129512,1,-4.62014608057375
"AGBL1",-0.474379084932581,0.394099547482452,-0.750442158331233,0.467414120420325,1,-4.60664015981486
"AGBL2",-0.161367075475218,5.49899313450142,-0.206328662932354,0.839985155064239,1,-4.62059925626134
"AGBL3",1.81650139061555,1.23860735818506,2.50629804311636,0.0275527017578138,1,-4.50465006348345
"AGBL4",-2.0784828566081,1.62814455080889,-2.28953383823342,0.0409169348810921,1,-4.51826054884536
"AGBL5",0.315002901420016,7.95858175990339,1.13453609666014,0.27867231947601,1,-4.58899839104747
"AGC1",0.990745809896037,2.48701281713458,1.34024441110749,0.204931404679513,1,-4.57767490105364
"AGER",-0.31611034237424,0.698803948484146,-0.484143382013929,0.636978805388531,1,-4.61532135352904
"AGGF1",-0.756191406707596,6.87811055720075,-2.55440125042013,0.0252200212911438,1,-4.50167949432649
"AGK",-0.504794699386367,6.88475762099443,-1.41385213008414,0.18276005709213,1,-4.57338942260014
"AGL",-0.106371876325338,6.51723124111386,-0.383531146781333,0.708018337255566,1,-4.61770323435911
"AGMAT",0.340183683825317,2.5581930467578,0.348431512743929,0.73353819339381,1,-4.61841056232555
"AGPAT1",0.349508999594025,5.07996937326633,1.37075318808963,0.195486396072251,1,-4.57591171515072
"AGPAT2",0.446459561985712,7.48361388206716,1.62790544201433,0.129436110549833,1,-4.56040885640314
"AGPAT3",-1.28947395253987,2.65228547689667,-1.48391224407192,0.163555734887296,1,-4.56921736126838
"AGPAT4",-0.691918878446578,5.59691358979338,-0.867950943194531,0.402404931184465,1,-4.60181741493494
"AGPAT5",-0.595518314706844,4.7371468341998,-1.14991362022696,0.272527885950801,1,-4.58818993084928
"AGPAT6",0.662441617412294,1.91475921626369,0.652354523292376,0.526442345077062,1,-4.61021906670356
"AGPAT7",0.0784164433994515,6.4521427371258,0.159454156313618,0.875957089545056,1,-4.62107898108469
"AGPAT9",0.0049187523025068,5.28848146449909,0.00827570935488734,0.993532679090988,1,-4.6217908901508
"AGPS",-0.257097239477776,6.57144264139761,-0.838275061269642,0.418222008752339,1,-4.60308773281722
"AGR2",-0.350439401524758,8.93496973668851,-0.954323161040767,0.358704867480469,1,-4.5979306052526
"AGR3",-0.586913974816129,9.62671826134408,-0.80055577055896,0.438914381976541,1,-4.60465200675672
"AGRN",0.052722126553877,7.32642556020648,0.0876865779989418,0.931568617661464,1,-4.62157663677777
"AGRP",0.0461442009968926,0.752020864810332,0.0746093443341467,0.941751922702362,1,-4.62163628222836
"AGT",-0.237972437332619,0.402782918333709,-0.497139064967307,0.62805271445263,1,-4.61497617603882
"AGTPBP1",-0.0722006715423004,5.9948219875637,-0.212912362707345,0.834960829403982,1,-4.620522153849
"AGTR1",0.201866641645171,0.546809381147507,0.348092071344844,0.733786681617837,1,-4.61841708509338
"AGTR2",0.225320892847359,1.0165616272192,0.280765852876727,0.783660591934284,1,-4.61958915407818
"AGTRAP",0.411700755368686,6.64570948764788,1.63011959644259,0.128963901865943,1,-4.56027134775158
"AGTRL1",2.01410216594709,2.36569987148415,1.45737886097403,0.170617928981119,1,-4.57080730425224
"AGXT",1.89335808123777,1.59554613120576,1.73399097920733,0.108447593029597,1,-4.55376511163892
"AGXT2",0.788517669822473,0.477831264873499,1.21148183468171,0.248972635681611,1,-4.58488771682782
"AGXT2L1",-0.770319151006851,2.14298433250361,-0.999256421724154,0.337347676909042,1,-4.59580269173811
"AGXT2L2",0.0691167347626957,5.54640479956044,0.279355154011278,0.784717339246633,1,-4.61961110420828
"AHCTF1",-0.357033893404361,6.56727794647274,-1.10495088313119,0.290791839100206,1,-4.59053458530837
"AHCY",-0.154280442462075,9.82228740792623,-0.471760162814224,0.645539942223622,1,-4.61564238345639
"AHCYL1",0.12904284986325,9.68211408948024,0.539831673192375,0.599164407045096,1,-4.61378327317449
"AHCYL2",-0.164479782334409,7.50250455381406,-0.535759859825751,0.601890193848362,1,-4.61390091128612
"AHDC1",-0.251260880750663,5.61412457813183,-0.680871372392748,0.508847430601344,1,-4.60922249497449
"AHI1",-0.183874488571395,7.11361824679092,-0.366082840319287,0.720660564459855,1,-4.61806296821042
"AHNAK",-0.323134936308119,9.12008896802946,-0.752051497447995,0.466481183568663,1,-4.60657794870448
"AHR",-0.332250135785838,9.39317642414526,-0.9973039977879,0.338256150227799,1,-4.59589659336261
"AHRR",-0.364465125351043,1.07208515115028,-0.571732960786515,0.578030186202454,1,-4.6128337867843
"AHSA1",0.0925999413137737,8.94636582189013,0.339937885453427,0.739765359700791,1,-4.61857193925846
"AHSA2",-0.416453109829001,5.72614528272767,-0.731723792612816,0.478350661852282,1,-4.60735562394102
"AHSG",0.4337390051033,0.614648209947416,0.705390344507087,0.494000951965304,1,-4.60833654373605
"AICDA",-0.239912332201188,0.199311783674834,-0.527479479292789,0.607452706864097,1,-4.61413763801107
"AIF1",0.467128326625547,5.99508937770907,0.743629016323829,0.471376624435705,1,-4.60690231005156
"AIFM1",-0.0723247260206124,6.50786859295475,-0.285651866334309,0.780003997893074,1,-4.6195122962503
"AIFM2",-0.275020259101832,4.18325258844937,-0.382886105212324,0.708484119232404,1,-4.61771681767288
"AIFM3",-1.24465161096544,1.03401826141744,-1.59080106874886,0.137577191134628,1,-4.56270476305225
"AIG1",0.0293262604350997,6.445479571296,0.0875840117303386,0.931648439801771,1,-4.6215771418965
"AIM1",-0.461737675756966,2.84275898522186,-0.444704690471339,0.664428941167057,1,-4.61631681031951
"AIM1L",-0.297610005623667,2.08549826743694,-0.499481488755317,0.626450275114471,1,-4.61491306224334
"AIM2",-0.116035156569585,1.59258548653671,-0.1099307496935,0.914276990361498,1,-4.62145316547242
"AIP",0.607495609968511,8.2785771232254,1.51549630631716,0.155474694891282,1,-4.56731013810796
"AIPL1",-0.21327218221367,1.63849792925221,-0.27187173363438,0.790330578086324,1,-4.6197257407932
"AIRE",-0.345138100001291,9.47163120239594,-0.874957651222531,0.398730141899331,1,-4.60151250265138
"AJAP1",0.0316672577593868,0.73526264886883,0.0486397911180128,0.962004618059142,1,-4.62172627120331
"AK1",0.493264495327872,6.94435989201392,1.45781797908253,0.170498985684251,1,-4.5707810864115
"AK2",0.238929901363786,8.47250040431492,0.92497589122538,0.373162383928694,1,-4.59928203577166
"AK3",0.229096555613906,9.88400609716228,0.878501085630054,0.396880432629929,1,-4.60135758674782
"AK3L1",0.660734283470527,2.26801408260299,0.998763201471636,0.337577007741005,1,-4.59582642527146
"AK5",0.544445461813491,0.150769512502197,1.64425998863237,0.125983662663867,1,-4.55939189666237
"AK7",-0.431295461543693,1.09949902973464,-0.641581377423119,0.533179762167783,1,-4.61058594599049
"AKAP1",-0.151490981896941,4.27150975754165,-0.360032558954028,0.725064757787057,1,-4.61818396648827
"AKAP10",-0.605897284304535,3.35654459226985,-0.7919358552053,0.443735038738485,1,-4.605001401225
"AKAP11",-0.567774592093392,6.26533095975622,-2.03800467608197,0.0641598847949458,1,-4.53434910259483
"AKAP12",-0.768088103016736,1.45409681559388,-0.872673179686158,0.399925760756524,1,-4.60161212330878
"AKAP13",-0.201347446345577,6.82355943958712,-0.610431473508951,0.552934460839635,1,-4.61161665656708
"AKAP14",-0.285860553846036,8.8008901415909,-0.362441306676832,0.72331011204039,1,-4.61813602585916
"AKAP2",0.134254437186662,2.33824534650422,0.211979520496771,0.83567226778664,1,-4.62053322360293
"AKAP3",0.0156831109929291,2.43254596349438,0.0156614692372047,0.98776122859689,1,-4.62178591648099
"AKAP4",0.3925461787391,0.710906906502386,0.722166878041187,0.48399487689308,1,-4.60771510429359
"AKAP5",-0.132623132168649,0.110179217493955,-0.455982832107399,0.656524751888307,1,-4.61604019162821
"AKAP6",-2.09782617846099,2.20049968746986,-2.28778043528758,0.0410469873520556,1,-4.51837188676588
"AKAP7",0.263827131694167,4.7330212009772,0.796765003674457,0.441030160907446,1,-4.60480603430933
"AKAP8",-0.0587881430492979,7.16960076140172,-0.240606399319461,0.813911963888825,1,-4.62017174170882
"AKAP8L",-0.0391250789074127,6.48000593641193,-0.0715112873575704,0.944166041269517,1,-4.62164900686179
"AKAP9",1.10320772855299,0.572780138082307,1.71815237636651,0.111375708396153,1,-4.55476355396467
"AKNA",0.0628425696007743,8.0112498758341,0.151546986205406,0.88205615010184,1,-4.62114789435206
"AKR1A1",0.167569664618159,10.0811148628112,0.693030148127074,0.50145232690519,1,-4.60878648899268
