Gene_Symbol,GSM1289627,GSM1289628,GSM1289629,GSM1289630,GSM1289631,GSM1289632,GSM1289633,GSM1289634,GSM1289635,GSM1289636,GSM1289637,GSM1289638,GSM1289639,GSM1289640,GSM1289641
FBN2,54.50668,7.825025,39.58863,4.588161,41.74034,22.32191,26.94198,56.22916,51.32928,27.13178,16.34251,52.35161,24.30827,63.69201,14.11934
FBN3,30.04837,2.690735,-4.280512,37.69569,10.83609,2.363794,3.897935,3.360491,5.93312,6.890381,2.687224,4.653834,12.17861,2.288769,2.242051
FBP1,213.6267,183.4338,189.0684,269.8531,202.982,407.3406,141.711,206.909,164.323,188.6855,177.2826,169.5164,86.90144,398.174,365.0033
FBP2,-5.719516,1.343091,0.3364296,7.614186,3.342965,0.7408925,-5.29589,14.11154,7.611637,5.922795,2.043839,6.761589,0.6496931,8.250863,4.657273
FBS1,38.28808,32.41933,34.68663,51.49499,80.21105,49.94126,35.19132,12.83234,34.01765,44.23299,30.05486,38.58146,24.04111,19.60584,21.63875
FBXL10,119.971634,123.38965900000001,143.71157666666667,184.68544433333332,136.002253,198.55450466666665,323.0458136666667,125.566685,246.18762466666666,176.27155633333336,167.92178833333332,190.42324533333337,178.04578600000002,113.766481,169.55238484999998
FBXL12,15.67965,17.74289,14.12143,2.865463,4.117401,13.98618,27.79515,1.421762,-4.27045,0.8265674,2.868235,-0.4963824,4.978739,-0.3644101,-4.588067
FBXL13,113.3521,58.97146,125.3494,101.632,125.6819,13.98974,25.53459,124.7909,58.62423,104.7277,29.13391,111.7477,80.49254,105.252,3.507005
FBXL14,9.347876,23.19726,15.74691,5.946609,10.82139,25.33973,22.70878,18.96427,8.208899,41.70107,8.366395,21.74277,16.25384,10.91407,1.97446
FBXL15,128.8129,110.8733,112.5255,108.5458,214.7194,222.2779,277.5467,196.5892,126.2845,133.7903,116.7617,109.5993,116.9772,233.5341,187.5969
FBXL16,6.271754,63.71314,34.70147,7.587678,6.999282,29.14727,5.871454,8.00748,17.34414,10.56224,21.38862,5.946941,15.86172,10.06386,33.2461
FBXL17,24.01388,24.4902,6.789081,4.583868,16.8549,6.471264,15.49161,3.939767,0.2474299,0.8154035,5.93254,8.205075,2.907057,-4.298552,-1.909956
FBXL18,-3.083181,5.143006,2.0749,11.60597,7.001636,4.482921,7.217522,18.68282,3.93908,1.136703,-2.07531,9.149157,-0.017498,6.365217,5.662561
FBXL19,7.207857,2.886057,-4.283563,-7.646567,-0.4864008,-0.04560266,12.53851,-4.567653,-1.152222,0.6459122,-7.264098,2.145995,-2.04852,3.452887,1.012396
FBXL2,349.7824,119.6159,276.8674,275.9751,293.166,72.74895,110.5119,243.1071,210.5942,286.4942,124.6063,297.3053,261.1369,242.9454,99.05428
FBXL20,70.82705,56.99856,54.92868,46.29331,55.77307,40.41191,33.32864,14.41812,70.066,61.07731,60.69894,67.62112,52.59862,74.43807,69.02287
FBXL21,4.014053,6.911376,8.44314,2.031967,1.77653,2.285866,2.046715,0.2429014,-3.674639,-2.805921,-1.874925,11.90058,0.4747307,-1.872423,-2.716932
FBXL22,-5.404391,9.662378,-4.282185,4.618467,-0.4885668,11.45114,-0.9237373,3.555762,2.892639,5.872425,0.5853183,2.724849,-3.435693,-1.664971,-1.581911
FBXL3,39.63449249999999,61.642621,42.3780115,-0.02768349999999975,22.28466,16.068503205,15.970131100000001,57.045128,20.059804800000002,46.29234,50.4909775,35.902553000000005,49.52424,36.0964515,45.1875835
FBXL4,-3.503277,1.244659,-5.080346,-3.957798,-5.733305,-0.9741773,2.048028,-0.5172338,0.3655467,-0.6148857,2.743393,0.4631772,-2.52463,4.641354,2.27931
FBXL5,187.36942233333332,101.55437233333333,126.56397,103.31504733333333,99.25229533333334,78.33666563333334,16.411751,90.82834000000001,52.81582336666667,106.71567166666667,92.43211066666667,136.42652999999999,96.89169766666664,92.48891766666667,67.33912233333334
FBXL6,25.822155000000002,35.959785,29.124225000000003,49.63984,72.83622,64.70577,68.13769500000001,36.053505,39.94409,48.717575,46.924405,30.867505,31.54417,33.13939,72.52362
FBXL7,2.935958,19.87967,4.02969,0.560953,-5.826489,-0.9754206,15.49015,-2.012952,-1.062349,-0.3634239,-6.799149,-0.2652145,4.6828,-5.125891,0.6081105
FBXL8,45.87526,29.30606,41.61576,7.460912,89.94281,118.1001,94.60787,5.16153,40.8103,65.98318,23.39676,51.33255,29.60651,33.24477,35.87311
FBXO10,0.7433185,2.4558915,3.2293615,7.9791723999999995,-0.23027549999999986,-2.698674155,1.6538963,1.4086554999999998,2.1862334999999997,5.98975895,3.998624,-7.8667535,3.5570224999999995,2.7083165,3.8926245
FBXO11,232.62090800000001,259.8485666,271.0339116,182.56038184,236.891743,170.322464,237.80451060000001,226.73886456,221.07441095999997,240.9202296,225.503842,293.0077166,235.60231779999998,232.1655688,168.631252
FBXO15,2511.042,906.6249,1877.577,2259.066,2110.195,82.67668,1099.851,2361.558,1886.664,2102.984,726.1672,3348.447,2511.042,3255.115,409.1127
FBXO16,54.18452,11.68042,28.01689,15.39517,11.41158,10.84295,39.25795,23.19563,19.32621,49.97805,11.40902,24.96348,26.93667,43.1214,30.43717
FBXO17,5.082442,10.473746250000001,7.4870315,1.5518210000000001,11.575337750000001,10.490641375000001,6.162461849999999,2.8989257,4.00644,4.274630999999999,2.63883925,-0.7149364999999999,3.4863644999999996,3.2149992500000004,10.501362749999998
FBXO18,82.734987,141.98477455,109.642733,86.071697,125.40017835,209.8319035,312.051487,128.55721835,189.60635,165.8239184,121.8028605,125.8179335,138.48994425,141.841141,174.4577785
FBXO2,10.27152,13.711531,24.8241735,4.306820500000001,22.6642975,16.741158,36.460271999999996,11.876167,15.9229095,11.663985499999999,14.849903500000002,8.7282605,21.488405,23.696879499999998,19.2848375
FBXO21,338.030685,406.457545,362.11659999999995,239.85513,262.122294,391.97652,340.935245,307.31326,267.831009,399.52429,417.891165,337.98022,311.23936499999996,305.66865,286.668645
FBXO22,23.944272666666667,19.40708366666667,29.635835333333333,5.608813266666668,10.969764666666668,18.9236574,6.663947333333333,10.489332899999999,9.842919666666667,14.171052999999999,16.8238362,17.406024666666667,16.111012333333335,7.644079666666666,18.766087666666667
FBXO22OS,1.964126,-2.249099,4.471791,-0.9587535,7.620797,5.89037,-0.4994016,9.158195,14.31328,6.563769,13.37742,6.562902,1.153295,7.701951,8.220877
FBXO24,1.0381680333333334,3.171875,0.5764047999999999,3.5571713333333332,4.9215507333333335,1.669415,4.492306666666667,-0.9679909999999999,0.23738633333333325,-2.0601386666666666,-2.5509581000000003,-2.7552016666666668,2.3423177333333336,-1.0176916666666667,-2.3558684333333333
FBXO25,5.337458,16.6997365,3.306896,2.3191764999999998,0.8276105000000005,6.258017000000001,7.692168000000001,9.336967999999999,12.7509516,13.770184,12.713796,9.869345,6.062923999999999,16.6525325,11.0063155
FBXO27,7.933106,0.258768,6.773022,6.034532,11.42425,6.391985,4.672579,0.179055,-0.6476379,-1.169868,-0.6533859,-4.219038,1.369137,0.90429,1.971178
FBXO28,122.72720000000001,116.409885,116.7661,37.133075,101.54736,109.57971500000001,83.66641,118.416585,110.99975,131.55795,125.2825,134.54905,117.1676,146.83325,141.0939
FBXO3,63.540789999999994,57.957499999999996,61.7780505,20.6875693,54.501359875,28.249153749999998,20.41942075,30.40326825,21.44737925,41.245858750000004,54.48749375,51.730952249999994,47.951511,46.92218575,26.2149145
FBXO30,23.93351,42.33996,36.532825,13.808617,31.9772485,32.527695,14.3624825,29.07924,32.64831,61.128305,63.103125,42.380885,54.53514,47.792995,43.91588
FBXO31,301.2621,273.6407,342.9203,481.9349,355.9286,308.2364,454.519,278.5672,570.7505,345.6266,211.0746,360.2021,305.4097,285.9904,350.2155
FBXO32,64.30721523333334,122.03408,69.325447,60.35049676666667,66.436307,157.21720833333333,63.983223666666674,34.70875433333334,60.409215999999994,61.50023566666667,121.56449466666668,40.356953,68.48662333333333,43.31700133333334,93.41613066666667
FBXO33,235.3084,256.7402,251.2861,187.5969,181.3751,177.7875,211.1528,221.64,263.9839,287.1701,229.3652,274.9938,256.8937,217.7944,178.9122
FBXO34,500.8629,474.7482,360.9119,446.257,345.2826,499.6315,296.219,306.9293,255.8599,562.1142,516.1824,488.7568,388.4768,388.3058,376.9466
FBXO36,45.00857,16.53703,24.40392,4.604879,3.345097,2.244758,64.66775,-0.829409,-0.4362292,6.020924,-2.78325,25.75297,1.401142,9.668481,3.503224
FBXO38,66.285611,87.37146,69.94924966666667,92.86135666666667,52.79954566666667,76.431262,80.760872,85.13466606666667,76.828611,97.53990266666666,115.69568333333332,94.39136,97.06812933333333,78.849445,91.30504766666667
FBXO39,0.2453016,-1.207181,-1.140896,19.32401,11.37911,2.996429,2.254849,9.462144,0.7348615,-1.65775,1.247828,1.154232,5.89659,5.116916,17.00066
FBXO4,52.56395800000001,34.740907,49.117063333333334,18.366393,26.87925833333333,27.107067,32.464347333333336,45.78016803333333,32.605001666666666,42.96355766666667,45.745056000000005,40.3179898,46.881833666666665,67.02678153333333,58.131176666666654
FBXO40,9.544197,-0.4813215,-0.8465281,-7.651276,-4.486396,-3.034291,-2.937737,5.329919,-5.618821,-3.676765,-6.828488,1.377269,-7.546871,-3.867271,-1.368175
FBXO41,8.328337,10.44791,8.033948,15.13698,22.23598,6.55462,4.681771,10.02047,11.88243,17.64324,15.31932,19.59902,11.60439,17.85915,34.69411
FBXO42,3.914771,10.33365,13.28898,-8.175434,10.53204,15.31334,50.24304,-1.266752,-11.75684,6.372006,-2.525966,-1.234348,-0.4874896,-7.119243,0.1865095
FBXO43,11.786818,-0.8465788000000001,-0.15799299999999983,18.247395,1.8213605,7.047168999999999,-0.9409595000000001,1.2902354,-0.9196778499999999,4.521122500000001,1.7879064999999998,2.1029856,3.5097300000000002,3.075457,0.3221655000000001
FBXO44,5.758683,3.8593119,1.7461343333333332,5.7941937,0.6268170000000001,0.04252790000000021,5.437802466666667,-3.3265879999999997,0.8638386666666666,2.720644666666667,-2.8830683333333336,0.8181923333333332,0.7931203333333331,2.2439075,4.837624343333332
FBXO46,63.715270000000004,74.15309500000001,72.435625,107.19324499999999,121.713585,114.120675,88.82773,47.232960000000006,97.88352499999999,75.68973,55.510735000000004,55.20823,68.08531500000001,53.427165,64.32552
FBXO47,-2.148453,-1.198969,-3.028244,-6.703589,1.057374,-3.575515,-4.65731,16.97853,2.776053,5.126454,-5.068984,1.430497,-0.9505463,11.06548,-1.410732
FBXO5,11.2732475,37.0160935,13.7611975,2.42119,7.8449265,29.411936999999998,19.5772852,33.3841245,12.7749595,16.7052925,49.4277345,16.7232585,25.781,18.954765000000002,42.361751000000005
FBXO6,245.5329,99.42028,147.1636,264.7834,159.1584,140.4824,216.4745,189.743,139.6468,173.4652,114.1625,282.4458,222.1812,347.6829,397.4957
FBXO7,103.01084000000002,87.31484533333332,123.21893,113.33014999999999,123.045906,128.155755,82.81281466666667,88.83840363333333,66.70356523333334,69.008718,93.99827766666665,96.56538666666665,88.08499333333333,88.36095156666666,116.34573333333333
FBXO8,270.5257,229.7005,277.4085,205.7553,185.9683,95.10477,92.65932,286.6031,119.9647,181.4666,173.074,214.6176,182.871,249.4349,142.2343
FBXO9,4.3381932249999995,3.79782325,4.5980303000000005,-0.8936539999999995,-2.018860075,-1.4825035,-1.139581,0.3296585,-3.210866625,-2.29297675,-0.7495467500000002,3.4094652500000002,-0.8838793,-1.15929475,-1.101918325
FBXW10,11.75517,8.44834,-0.825958,-2.841,-0.4706111,3.070436,2.250767,-7.655093,2.057302,1.248872,-0.2537743,-4.701831,2.75454,3.171381,0.2598223
FBXW11,104.2292941,110.7249775,101.93533725,63.5404567,117.42141325,104.300475475,74.44311875,98.76281875,101.19940475,110.403454,111.229934,130.692798,105.40469449999999,85.59929425,78.3668085
FBXW12,7.201081,-7.271277,-7.525854,5.937667,-6.144258,1.243017,4.570305,5.137864,-0.07216592,-4.294724,-2.104191,1.318187,3.556499,-6.979679,-1.674711
FBXW2,37.9812,18.77068,27.12675,51.03441,52.07306,58.24291,37.35391,70.148,47.98959,62.17863,46.46095,36.88435,43.79746,46.38661,82.46102
FBXW4,132.453,236.123,116.2659,86.53835,139.636,255.7764,158.0004,53.64579,150.6374,140.8635,165.4737,132.6926,129.0712,129.4065,104.7222
FBXW5,41.552563,57.11697833333333,40.740783666666665,103.10237866666665,90.24707966666666,121.90890766666666,136.12777359999998,100.09421333333334,55.36917700000001,79.336297,66.59351856666667,60.46020833333333,66.237044,64.420555,107.37754566666666
FBXW7,35.806625000000004,43.64795755,40.193908,50.3831785,27.732124250000002,41.872640249999996,65.5164845,22.38463585,28.026101,40.21859675,25.15498825,24.895208,30.0748803,30.7595434175,33.12927075
FBXW8,17.977553333333333,18.375456,11.651113966666669,12.477943999999999,14.290575333333335,13.955855333333332,10.570878200000001,1.6329410666666666,5.536670333333333,14.068363676666666,24.638159333333334,9.382489766666668,6.688622333333334,12.888516000000001,6.0960383333333334
FBXW9,546.3164,194.2389,292.2263,438.5019,505.0449,134.6806,980.3898,464.7866,819.2625,624.9104,316.2305,802.5439,472.6168,732.6399,353.6288
FCAMR,2.2062163999999997,2.095299,0.9241205,-1.0275455,-1.590306,2.619683875,1.1666382499999999,0.2611300000000001,-1.94083015,-5.5606305,-1.56221175,0.50177795,-2.8597615,0.31626049999999983,1.45974
FCAR,81.89888433333333,64.76317566666667,100.47078933333334,236.3512803,184.85674566666668,183.62343466666667,295.65375966666664,88.77382933333332,493.72642479999996,75.401246,36.66784633333334,59.03816833333334,148.27611666666667,73.04519866666668,151.81400033333333
FCER1A,191.1837,128.4461,204.1111,11.84323,103.6122,62.19317,26.11562,211.0593,78.92813,37.96372,201.0679,152.2765,199.4199,215.2802,229.0739
FCER1G,106.6836,70.70097,77.1105,65.8788,76.41628,120.6318,57.00767,142.45,64.76813,35.30762,78.93478,126.8255,132.9358,145.8882,431.8318
FCER2,6.028766,-3.94746,-7.549846,-5.322239,1.035627,2.992062,-0.4608434,0.4445297,-1.273552,-1.89937,-0.4906301,0.9116987,5.155366,-3.520694,0.5875394
FCF1,48.112015,29.590825,33.678275,39.099515,45.542325000000005,35.659705,37.83486,9.1887765,42.868854999999996,52.125659999999996,32.110715,57.21749,39.310100000000006,41.573225,25.46054
FCGBP,1268.110855,578.0123506666667,752.4341176666667,2316.8104433333333,1676.3276586666668,384.8689656666666,825.1560253333333,1132.4444538,6259.397529333332,1815.1835680000002,433.2734196666666,6486.178076333333,811.850147,1149.176002,378.6114346333334
FCGR1A,-4.244755,9.542025,6.895506,-2.853929,-2.337246,-0.01513849,-0.4610558,-6.019509,-3.047628,-4.625993,-4.328432,-2.251734,-2.088493,-7.233244,-1.411308
FCGR1B,2.7177995,0.36445200000000044,-1.28571735,6.2164994,-1.9503629999999998,0.7256774500000001,-2.6452755,0.9530112500000001,1.56190835,1.76484115,-3.14484255,3.4069684999999996,5.9460655,0.02816950000000018,1.29742
FCGR2A,8.06050325,10.281465525,9.286335999999999,8.65324155,4.36190575,8.339616125000001,5.09779975,14.737037999999998,9.955267500000001,9.454577,14.2422282,13.841448999999999,10.514666175,9.39279565,13.12998055
FCGR2B,-0.08682666666666645,9.790911333333334,7.492768666666667,-0.9581862999999999,-2.9085660000000004,7.368466333333333,2.4636157666666665,-3.215221,-2.75545,-2.0791768,0.17440100000000017,0.8781235000000001,-2.6168193333333334,-6.169188666666667,2.7349737333333333
FCGR2C,-6.948887,-4.87923,-2.841628,-0.8403254,-3.436502,-1.067541,8.026423,-4.630983,-2.494587,-8.259526,-5.44503,-6.254952,-4.412549,-2.054904,0.1534711
FCGR3A,-0.43505950000000015,-0.8122634999999999,-0.5542925000000003,-0.5479285,8.748884499999999,-0.6682330000000003,-0.3729997,9.3361035,5.756407500000001,3.4228624,3.9623559999999998,2.562147,0.27326549999999994,3.3771925,1.9287822000000001
FCGR3B,9.586223,2.3133589,10.027532,-1.85081305,-3.3243805,1.0016054999999997,5.3005749,-2.41034975,2.9179475,2.675361665,0.7307226,0.666185205,3.0512876,8.5272565,1.4895342
FCGRT,494.8149,464.4867,514.163,460.421,531.6144,767.7751,525.0415,528.8184,550.9503,414.6153,464.7866,497.2769,499.895,663.2144,958.2505
FCHO1,6.396874,9.042521,-1.068354,5.927345,-11.33513,14.31936,3.172608,-0.8425598,7.211828,-2.329713,0.4783081,4.2596,5.138188,2.79584,7.933649
FCHO2,26.72946,46.46095,18.38625,5.928702,5.943937,32.17207,51.97376,64.66775,44.1297,81.62492,70.4505,48.56277,35.39106,48.54756,45.1655
FCHSD1,0.24139635,7.5754825,9.030758500000001,3.8711695,-0.9205405,-0.6541485,2.2303485,1.668707,3.4770675000000004,-0.7042594999999999,0.6538980000000003,3.36028285,3.5117270000000005,0.33658750000000026,0.4724889
FCHSD2,108.4596,146.3882,93.6878,185.1224,92.42143,209.7397,373.1102,25.54346,155.1647,131.9047,125.2156,144.2457,72.85686,92.7958,135.8476
FCN1,11.11698,7.482858,3.338785,-2.862981,10.54572,10.82168,56.98352,20.35933,30.07482,7.175218,24.76357,15.59255,23.82962,8.856373,92.3653
FCN2,3.1860957,-0.5891575,-4.705077,-2.8044710000000004,-7.2031385,-4.3891045,-9.012049,-0.9328527,-0.880822,1.2621455,-2.51810525,-2.1507430000000003,0.710523,-1.7029519999999998,0.4217314999999999
FCN3,15.524265,17.131995500000002,17.1274195,48.5533115,57.062597,6.85019,29.999271,12.255370500000001,76.708807,31.153842100000002,8.5634035,27.8580095,14.887077999999999,38.8301965,0.996591
FCRL1,0.2146238,-1.216484,-4.317254,-0.8410576,-4.250376,2.921639,2.232966,1.017154,-0.6423317,2.739215,5.400773,6.339418,0.9985387,8.002966,2.041209
FCRL2,2.843207733333333,-1.2176219,-0.4245906666666667,2.251441,20.245063000000002,0.9599573333333332,9.637006666666665,3.1136826666666657,-2.3571326666666668,3.377625666666667,2.3248416666666665,4.766181199999999,5.788794666666665,-0.21081803333333313,3.877181666666667
FCRL3,-2.7192063333333336,5.972412000000001,-0.5514323333333334,1.958962666666667,1.346495,2.8083317,1.5268426666666668,3.1797196666666667,-0.0376213,-0.21308663333333336,0.8378781333333333,0.07897899999999991,7.091847666666666,0.11809133333333326,2.2058487666666666
FCRL4,-7.257897,2.693817,2.999643,-8.283799,1.04187,-13.92597,3.450765,-2.113361,-1.419699,-1.249812,-3.671443,7.217189,-1.149968,8.131278,-1.230868
FCRL5,4.006917,5.277676,4.3391775,3.956111,12.915338499999999,2.6522174615000003,4.3721255,33.6204465,17.2903065,17.9296115,15.930150000000001,11.191269,15.631021,18.928636,29.738101999999998
FCRL6,-4.270144,-3.435693,-2.130636,-2.859559,10.53439,-2.337905,3.258855,0.908047,6.40071,0.9294553,2.452111,2.720483,-0.02472431,5.927161,-2.011127
FCRLA,-3.549901,6.154242,11.10473,4.980123,1.957908,1.154076,4.766511,-5.361557,-5.401636,2.378089,-3.468344,2.280471,37.99867,0.6390989,2.545494
FCRLB,7.218656,6.886506,10.02838,-2.859771,7.459523,7.922237,3.473207,4.467274,3.548129,3.07353,-0.06734567,7.374128,7.736969,3.529902,12.15112
FDFT1,1815.5668,825.4979000000001,1610.3696,1201.2682,1347.6034,631.02675,942.3369,1059.08015,1170.76195,1068.8683,880.5096,1309.6882,1762.2589,1269.07375,742.26665
FDPS,68.42436,45.97092,91.7459,77.43211,58.62423,62.0501,178.6254,135.4576,76.41628,78.24793,74.53096,89.32765,72.53332,159.8847,128.8023
FDPSL2A,8.038689,13.38132,6.812619,-2.844548,5.942564,5.269992,0.176664,-2.073995,-2.248101,-3.518168,3.168524,1.038409,1.057177,-3.25287,0.2514732
FDX1,18.21292,34.23315,19.05535,18.48878,21.19124,13.17367,5.501044,15.51642,4.372543,7.196047,27.51973,19.21717,15.04146,29.58098,28.67458
FDX1L,80.36156,68.96075,73.47552,99.99588,36.48783,75.97375,143.8271,66.67117,68.88599,87.46331,69.92221,49.01336,76.3867,121.8167,145.8882
FDXR,8.162808,2.3468519999999997,13.6168,9.1564145,3.0585029999999995,6.3097835,12.5179495,-5.315004500000001,-5.869956,-8.142708500000001,-4.5327165,-1.2378928,-6.577024,-9.901036000000001,-7.778566
FECH,30.5674785,35.133016500000004,22.829863,11.263748,25.88760505,23.711123,59.1155225,17.789888,30.376388,75.8048345,22.178586,36.953562000000005,19.394316500000002,29.41014,40.749835
FEM1A,218.1918,441.1421,303.4928,257.8477,337.9335,435.2967,550.6622,370.4802,506.9068,439.6035,559.973,334.9965,405.2916,411.9716,546.7209
FEM1B,13.27423,15.59802,16.54947,15.51581,10.34258,17.84267,8.041517,16.42795,11.87296,26.9617,19.72838,18.97571,15.87732,7.003653,9.355834
FEM1C,181.5836,443.8508,221.382,322.5068,212.3648,273.0785,504.2097,285.1475,202.2698,283.326,226.9129,230.5888,189.4536,210.3223,259.1608
FEN1,92.97315499999999,101.164955,101.28995,95.53278,57.420528999999995,159.655625,174.679941,94.8453375,99.45692500000001,133.454455,251.91024,88.16855,144.626,102.17735499999999,336.03324000000003
FER,21.00456,13.17168,18.0122,2.881505,3.359664,9.831154,8.03794,-1.267241,-5.053046,6.789448,-1.654126,11.19998,2.243706,2.95288,1.322387
FER1L3,441.82714999999996,1086.2449,791.17295,460.3669,675.0872,736.98375,279.435425,414.05134999999996,290.196665,676.4390999999999,942.04545,395.2812,480.29895,300.698505,422.9915
FER1L4,10.438888,11.164235750000001,9.8438745,51.1272875,58.099685,50.880069,44.44271375,14.695406,56.4723115,34.75292,8.5232375,18.131470999999998,19.1974795,32.5699565,30.656797
FER1L5,43.66293,10.131445,50.70312,138.7841,92.372875,13.3497855,65.848775,33.05274,94.70609499999999,74.44181499999999,17.01921,49.2576,69.27199,60.52808,9.204234
